Timestamp;Total;Lights;Fridge freezer;Answer machine;Cassette / CD Player;Cordless telephone;Hi-Fi;Iron;Vacuum;Fax;TV 1;VCR / DVD;TV Receiver box;Oven;Kettle;Small cooking (group);Tumble dryer;Washing machine;Electric shower;
2016-02-22 19:34:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:35:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:36:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:37:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:38:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:39:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:40:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:41:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:42:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:43:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:44:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:45:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:46:00;21.950000000000003;18.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:47:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:48:00;30.700000000000003;26.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:49:00;26.950000000000003;23.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:50:00;11.950000000000001;8.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:51:00;11.950000000000001;8.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:52:00;16.5;13.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:53:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:54:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:55:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:56:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:57:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:58:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 19:59:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:00:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:01:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:02:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:03:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:04:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:05:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:06:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:07:00;19.5;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:08:00;21.25;17.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:09:00;21.25;17.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:10:00;21.25;17.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:11:00;21.25;17.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:12:00;21.25;17.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:13:00;31.3;17.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:14:00;133.25;17.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:15:00;133.25;17.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:16:00;135.25;19.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:17:00;33.300000000000004;19.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:18:00;37.050000000000004;23.5;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:19:00;35.300000000000004;21.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:20:00;35.300000000000004;21.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:21:00;137.25;21.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:22:00;133.95000000000002;19.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:23:00;128.95000000000002;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:24:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:25:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:26:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:27:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:28:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:29:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:30:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:31:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:32:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:33:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:34:00;27.0;14.75;10.05;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:35:00;16.95;14.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:36:00;21.950000000000003;19.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:37:00;16.95;14.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:38:00;16.95;14.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:39:00;11.950000000000001;9.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:40:00;11.950000000000001;9.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:41:00;11.950000000000001;9.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:42:00;11.950000000000001;9.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:43:00;12.4;10.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:44:00;12.4;10.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:45:00;12.4;10.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:46:00;12.4;10.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:47:00;17.400000000000002;15.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:48:00;17.400000000000002;15.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:49:00;17.400000000000002;15.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:50:00;17.400000000000002;15.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:51:00;17.400000000000002;15.200000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:52:00;13.65;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:53:00;115.60000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:54:00;115.60000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;0.75;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:55:00;116.05000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;102.0;0.1;0.05;0.05;0.0;
2016-02-22 20:56:00;14.100000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:57:00;14.100000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:58:00;14.100000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 20:59:00;14.100000000000001;11.450000000000001;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:00:00;13.65;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:01:00;13.65;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:02:00;13.65;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:03:00;13.65;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;0.1;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:04:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:05:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:06:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:07:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:08:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:09:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:10:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:11:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:12:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:13:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:14:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:15:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:16:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:17:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:18:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:19:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:20:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:21:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:22:00;21.35;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:23:00;14.950000000000001;11.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:24:00;9.950000000000001;6.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:25:00;11.950000000000001;8.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:26:00;16.95;13.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:27:00;19.950000000000003;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:28:00;19.950000000000003;16.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:29:00;16.95;13.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;0.15000000000000002;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:30:00;23.35;13.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:31:00;23.35;13.0;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:32:00;27.1;16.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:33:00;29.1;18.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:34:00;29.1;18.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
2016-02-22 21:35:00;29.1;18.75;0.0;0.05;0.1;0.05;0.45;0.0;0.0;0.15000000000000002;6.550000000000001;1.4000000000000001;1.2000000000000002;0.15000000000000002;0.05;0.1;0.05;0.05;0.0;
